lostkevin,[BUG] Missed argument 'router_dtype',"**Describe the bug** Commit `dab7723` introduces a new attribute `router_dtype` in _DeepepManager, which is not added in `__init__`. https://github.com/NVIDIA/MegatronLM/blob/6ba97dd37150a6bfba03d31808674211cf2a4d0d/megatron/core/transformer/moe/token_dispatcher.pyL774L789 **To Reproduce** None **Expected behavior** None **Stack trace/logs** If applicable, add the stack trace or logs from the time of the error. **Environment (please complete the following information):**   MegatronLM commit ID dab7723821fc326564634b398a809d43740a6c8d **Proposed fix** If you have a proposal for how to fix the issue state it here or link to a PR. **Additional context** Add any other context about the problem here.",2025-03-27T08:32:03Z,,open,1,0,https://github.com/NVIDIA/Megatron-LM/issues/1506
wplf,Fix typo on distrib_optimizer.py,Replace full_sharded_model_space to fully_sharded_model_space,2025-03-26T07:16:27Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1505
hhanyyan,[QUESTION]How to set the routed scaling factor,"How is the routed scaling factor determined, by experiment or by calculation?",2025-03-26T05:47:42Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1504
i-love-megatron,[BUG] Wrong attention gradient in Transformer Engine,"**Describe the bug** The attention gradient dQ calculation in TE is wrong.  When training GPT using Megatron with `transformerimpl transformer_engine` on same parameters and data, the single card result of dQ and tensorparallel result of dQ do not align.  The relative error of dQ is as large as 0.5 for a 24 layer GPT model, and can reach 0.9 for a 128 layer GPT model. Then when checking with the correct `transformerimpl local` baseline implementation, both TE single card and TE tensorparallel's dQ result has a relative error 1.1 compared with the baseline `local`'s dQ result.  They are all trained with the same parameters and data. The calling path for Transformer Engine implementation is `DotProductAttention.forward` > `FusedAttnFunc.apply` > `FusedAttnFunc.backward` > `fused_attn_bwd`. **To Reproduce** Run the following script for TE single card training.  The TP version just adds torchrunrelated distributed arguments and sets `tensormodelparallelsize 2`.  The `local` baseline just sets `transformerimpl local`. ```bash ARGS=""     tensormodelparallelsize 1 \     pipelinemodelparallelsize 1 \     contextparallelsize 1 \     numlayers 24 \     hiddensize 1024 \     numattentionheads 16 \     seqlength 1024 \     maxpositionembeddings 1024 \     attentiondropout 0.0 \     hiddendropout 0.0 \     attentionsoftmaxinfp32 \     bf16 \     clipgrad 1.0 \     microbatchsize 4 \     globalbatchsize 16 \     lr 0.00015 \     minlr 1.0e5 \     trainiters 1 \     lrwarmupfraction 0.01 \     lrdecayiters 320000 \     lrdecaystyle cosine \     weightdecay 1e2 \     usemcoremodels \     nogradientaccumulationfusion \     transformerimpl transformer_engine \     datapath /workspace/dataset/wikitext_text_document \     vocabfile /workspace/dataset/gpt2vocab.json \     mergefile /workspace/dataset/gpt2merges.txt \     split 949,50,1 \     loginterval 100 \     saveinterval 10000 \     evalinterval 1000 \     evaliters 0 \     save /workspace/checkpoints \     load /workspace/checkpoints "" torchrun \ /home/ubuntu/repos/MegatronLM/pretrain_gpt.py \ $ARGS ``` **Expected behavior** The gradient of attention (dQ) in the TE implementation should be the same as single card when TP is on, and should be the same with the `local` implementation. When it comes to bf16, the relative error of the correctly calculated tensor should be at the magnitude of 1e2, but the current implementation produces wrong results whose relative error is more than 1 when comparing with correct results. **Stack trace/logs** If applicable, add the stack trace or logs from the time of the error. **Environment (please complete the following information):**   MegatronLM commit ID: `11996c9f`   PyTorch version: 2.5.1+cu124   CUDA version: 12.4   NCCL version: 2.21.5   TransformerEngine: both 1.13.0 and 2.1.0 from pip install has this problem (`pip install ""transformer_engine[pytorch]""`)   cuDNN: 9.8.0.871 **Proposed fix** See the function call path above. **Additional context** Please fix it soon.  This is serious bug and has been for a long time.",2025-03-26T03:05:41Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1503
ladyrick,fix for group_limited_topk: K_r is moe_router_topk instead of moe_router_num_groups,fix for group_limited_topk: K_r is moe_router_topk instead of moe_router_num_groups discussed in issue: https://github.com/NVIDIA/MegatronLM/issues/1441 related commit: https://github.com/NVIDIA/MegatronLM/commit/e85385a761e09f1f08ea309c6b6858bf1961a56f,2025-03-25T08:44:45Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1502
SeunghyunSEO,[BUG] kv_channels get wrong for MLA,"https://github.com/NVIDIA/MegatronLM/blob/a4306f75f49424eb8ef845d1a5e8056ec4282cf4/megatron/training/arguments.pyL589L591 https://github.com/NVIDIA/MegatronLM/blob/d61821b7174bac690afbad9134bcb4983521052f/megatron/core/extensions/transformer_engine.pyL706L715 MLA typically uses a much larger number of attention heads than MHA or GQA. e.g. DSV2 has a hidden size of 5120, 128 attention heads, and its kv_channels should be set to 128 + 64 (i.e., nope + rope). However, in this code, kv_channels is computed as 5120/128, which makes the scaling factor of SDPA become 1/sqrt(40) and can cause significant training instability (following OG transformer paper).  And if someone trains DSV2 with MGLM and then converts the model to hf transformers class, its SDPA will behave very differently. ```python self.softmax_scale = self.q_head_dim ** (0.5)  it's not sqrt(5120/128)**0.5, it's sqrt(192)**0.5 if self.config.rope_scaling is not None:         mscale_all_dim = self.config.rope_scaling.get(""mscale_all_dim"", 0)         scaling_factor = self.config.rope_scaling[""factor""]         if mscale_all_dim:         mscale = yarn_get_mscale(scaling_factor, mscale_all_dim)         self.softmax_scale = self.softmax_scale * mscale * mscale ```",2025-03-25T04:07:03Z,,closed,0,2,https://github.com/NVIDIA/Megatron-LM/issues/1501,https://github.com/NVIDIA/MegatronLM/blob/a58bbe8d667b1ccbaeb2ab2316eeb80a86457aa0/megatron/core/transformer/multi_latent_attention.pyL71L78 Did you mean this part of the calculation?,"> MegatronLM/megatron/core/transformer/multi_latent_attention.py >  > Lines 71 to 78 in a58bbe8 >  >  self.q_head_dim = self.config.qk_head_dim + self.config.qk_pos_emb_head_dim  >    >   Overwrite the base class kv shape to support MLA inference  >  self.key_hidden_size = self.q_head_dim  >  self.val_hidden_size = self.config.v_head_dim  >    >  mscale = _yarn_get_mscale(self.config.rotary_scaling_factor, self.config.mscale)  >  self.softmax_scale = mscale * mscale / math.sqrt(self.q_head_dim)  > Did you mean this part of the calculation? oh, i didn't realize self.softmax_scale is set in mla class, then it will be ok. ty for correcting me!"
ChenchaoZhao,[BUG] T5 Model does not work when TP size is 1,"**Describe the bug** T5 Model does not work when tp size is 1. It can train with tp size 2, 4, 8. **To Reproduce** The model is defined as ``` def model_provider(     model_size: ModelSize,     mixed_precision: MixedPrecision = MixedPrecision.NO,     tp_size: int = DEFAULT_TP_SIZE,     pp_size: int = DEFAULT_PP_SIZE,     use_te: bool = False,     position_embedding_type: str = ""rope"" ) > T5Model:     """"""Build the model.""""""     half_kwargs = {         MixedPrecision.NO: {             ""fp16"": False,             ""bf16"": False,             ""pipeline_dtype"": torch.float32,             ""params_dtype"": torch.float32,             ""autocast_dtype"": torch.float32,         },         MixedPrecision.FP16: {             ""fp16"": True,             ""bf16"": False,             ""pipeline_dtype"": torch.float16,             ""params_dtype"": torch.float32,             ""autocast_dtype"": torch.float16,         },         MixedPrecision.BF16: {             ""fp16"": False,             ""bf16"": True,             ""pipeline_dtype"": torch.bfloat16,             ""params_dtype"": torch.float32,             ""autocast_dtype"": torch.bfloat16,         },     }     model_size = ModelSize(model_size)     mixed_precision = MixedPrecision(mixed_precision)     transformer_config = TransformerConfig(         num_layers=N_LAYERS[model_size],         hidden_size=D_MODEL[model_size],         num_attention_heads=N_HEADS[model_size],         ffn_hidden_size=D_FF[model_size],         kv_channels=D_KV[model_size],         sequence_parallel=False,         hidden_dropout=0.0,         attention_dropout=0.0,         use_cpu_initialization=True,         rotary_interleaved=False,   llama style         add_bias_linear=False,         tensor_model_parallel_size=tp_size,         pipeline_model_parallel_size=pp_size,         apply_query_key_layer_scaling=True,         attention_softmax_in_fp32=True,         tp_comm_overlap=True,         enable_autocast=True,         **half_kwargs[mixed_precision],     )     logger.info(transformer_config)     if use_te:         encoder_spec_factory = encoder_model_with_transformer_engine_default_spec         decoder_spec_factory = decoder_model_with_transformer_engine_default_spec     else:         encoder_spec_factory = encoder_model_with_local_spec         decoder_spec_factory = decoder_model_with_local_spec     return T5Model(         config=transformer_config,         encoder_config=transformer_config,         transformer_encoder_layer_spec=encoder_spec_factory(),         transformer_decoder_layer_spec=decoder_spec_factory(),         vocab_size=VOCAB_SIZE,         max_sequence_length=MAX_POSITION_LENGTH,         position_embedding_type=position_embedding_type,         parallel_output=False,         share_embeddings_and_output_weights=True,         rotary_percent=1.0,         pre_process=parallel_state.is_pipeline_first_stage(),         post_process=parallel_state.is_pipeline_last_stage(),     ) ``` Then run one step ``` losses_reduced = forward_backward_func(             forward_step_func=forward_step_func,             data_iterator=train_iterator,             model=model,             num_microbatches=num_microbatches,             seq_length=MAX_SEQUENCE_LENGTH,             micro_batch_size=micro_batch_size,             decoder_seq_length=MAX_SEQUENCE_LENGTH,             forward_only=False,         ) ``` **Expected behavior** It should work without adding any TP **Stack trace/logs** ``` [rank6]: Traceback (most recent call last): [rank6]:   File """", line 198, in _run_module_as_main [rank6]:   File """", line 88, in _run_code [rank6]:   File ""/local/home/cczhao/work/megatronlm/src/TroiMegatronLM/src/amzn_troi_megatron_lm/pretrain_t5.py"", line 564, in  [rank6]:     Fire(main) [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/fire/core.py"", line 135, in Fire [rank6]:     component_trace = _Fire(component, args, parsed_flag_args, context, name) [rank6]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/fire/core.py"", line 468, in _Fire [rank6]:     component, remaining_args = _CallAndUpdateTrace( [rank6]:                                 ^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/fire/core.py"", line 684, in _CallAndUpdateTrace [rank6]:     component = fn(*varargs, **kwargs) [rank6]:                 ^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/work/megatronlm/src/TroiMegatronLM/src/amzn_troi_megatron_lm/pretrain_t5.py"", line 497, in main [rank6]:     losses_reduced = forward_backward_func( [rank6]:                      ^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/megatron/core/pipeline_parallel/schedules.py"", line 470, in forward_backward_no_pipelining [rank6]:     output_tensor, num_tokens = forward_step( [rank6]:                                 ^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/megatron/core/pipeline_parallel/schedules.py"", line 274, in forward_step [rank6]:     output_tensor, loss_func = forward_step_func(data_iterator, model) [rank6]:                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/work/megatronlm/src/TroiMegatronLM/src/amzn_troi_megatron_lm/pretrain_t5.py"", line 292, in forward_step_func [rank6]:     output_tensor = model(**batch) [rank6]:                     ^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl [rank6]:     return self._call_impl(*args, **kwargs) [rank6]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/torch/nn/modules/module.py"", line 1750, in _call_impl [rank6]:     return forward_call(*args, **kwargs) [rank6]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/megatron/core/models/T5/t5_model.py"", line 272, in forward [rank6]:     encoder_input = self.embedding( [rank6]:                     ^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl [rank6]:     return self._call_impl(*args, **kwargs) [rank6]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/torch/nn/modules/module.py"", line 1750, in _call_impl [rank6]:     return forward_call(*args, **kwargs) [rank6]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/megatron/core/models/common/embeddings/language_model_embedding.py"", line 106, in forward [rank6]:     word_embeddings = self.word_embeddings(input_ids) [rank6]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl [rank6]:     return self._call_impl(*args, **kwargs) [rank6]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/torch/nn/modules/module.py"", line 1750, in _call_impl [rank6]:     return forward_call(*args, **kwargs) [rank6]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/megatron/core/tensor_parallel/layers.py"", line 260, in forward [rank6]:     output_parallel = F.embedding(masked_input, self.weight) [rank6]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]:   File ""/local/home/cczhao/venv/megatron/lib/python3.11/sitepackages/torch/nn/functional.py"", line 2551, in embedding [rank6]:     return torch.embedding(weight, input, padding_idx, scale_grad_by_freq, sparse) [rank6]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank6]: RuntimeError: CUDA error: deviceside assert triggered [rank6]: Compile with `TORCH_USE_CUDA_DSA` to enable deviceside assertions. ``` **Environment (please complete the following information):**   MegatronLM v0.10.0   PyTorch 2.6   CUDA version 12.4   NCCL version 2.21.5 **Proposed fix** If you have a proposal for how to fix the issue state it here or link to a PR. **Additional context** Add any other context about the problem here.",2025-03-24T20:44:40Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1500
RandMist,fix: MultiLatentAttention cp_comm_type,The MultiLatentAttention class does not correctly pass the cp_comm_type variable.,2025-03-24T11:53:04Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1499
Taishi-N324,[ENHANCEMENT] Global Batch Load Balancing for MoE Models,**Is your feature request related to a problem? Please describe.** A clear and concise description of what the problem is. Ex. I'm always frustrated when [...] **Describe the solution you'd like** Implement globalbatch level load balancing.  Demons in the Detail: On Implementing Load Balancing Loss for Training Specialized MixtureofExpert Models **Benefits** Based on the paper   Improves pretraining perplexity by ~0.1  Increases benchmark scores by ~2 points  Enables interpretable domain specialization of experts,2025-03-23T18:26:54Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1498
ZetangForward,[BUG] Can not load _extra_state with TorchDistLoadShardedStrategy,"**Describe the bug** I used the `TorchDistLoadShardedStrategy` loading strategy to load model weights in the `distcp` format. There are two different formats involved: `ShardedTensor` and `ShardedObject`. The former stores sliced weights, while the latter contains `_extra_state`, which holds some FP8related information about the weights. The issue is that when the `TorchDistLoadShardedStrategy` attempts to read a `ShardedObject`, it throws an error. !Image I notice the code here: ``` checkpoint.load(         pyt_state_dict,         FileSystemReader(checkpoint_dir),         planner=MCoreLoadPlanner(             shapes_validation_sharded_tensors=flexible_shape_sharded_tensors         ),     ) ``` Megatron uses a binary method to read model weights, loading the results from `checkpoint_dir` and overwriting them into `sharded_state_dict`. However, it seems that it can only read content of the `ShardedTensor` type and is unable to read the contents stored in `ShardedObject`. This results in the `extra_state_dict` being loaded as some `io.BytesIO` objects instead of the expected structured data.",2025-03-23T05:07:15Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1497
mdy666,[QUESTION] fp8 can not set pp>1,"**Your question** use fp8 and set pp_size=4, it raise a error. ```bash [before the start of training step] datetime: 20250322 18:11:11 [rank0]: Traceback (most recent call last): [rank0]:   File ""/sharedata/mdy/code/repo/MegatronLM/pretrain_gpt.py"", line 319, in  [rank0]:     pretrain( [rank0]:   File ""/sharedata/mdy/code/repo/MegatronLM/megatron/training/training.py"", line 417, in pretrain [rank0]:     iteration, num_floating_point_operations_so_far = train( [rank0]:                                                       ^^^^^^ [rank0]:   File ""/sharedata/mdy/code/repo/MegatronLM/megatron/training/training.py"", line 1569, in train [rank0]:     train_step(forward_step_func, [rank0]:   File ""/sharedata/mdy/code/repo/MegatronLM/megatron/training/training.py"", line 850, in train_step [rank0]:     losses_reduced = forward_backward_func( [rank0]:                      ^^^^^^^^^^^^^^^^^^^^^^ [rank0]:   File ""/sharedata/mdy/code/repo/MegatronLM/megatron/core/pipeline_parallel/schedules.py"", line 1829, in forward_backward_pipelining_without_interleaving [rank0]:     input_tensor_grad = backward_step( [rank0]:                         ^^^^^^^^^^^^^^ [rank0]:   File ""/sharedata/mdy/code/repo/MegatronLM/megatron/core/pipeline_parallel/schedules.py"", line 368, in backward_step [rank0]:     custom_backward(output_tensor[0], output_tensor_grad[0]) [rank0]:   File ""/sharedata/mdy/code/repo/MegatronLM/megatron/core/pipeline_parallel/schedules.py"", line 152, in custom_backward [rank0]:     Variable._execution_engine.run_backward( [rank0]:   File ""/sharedata/mdy/miniforge/lib/python3.12/sitepackages/torch/autograd/function.py"", line 307, in apply [rank0]:     return user_fn(self, *args) [rank0]:            ^^^^^^^^^^^^^^^^^^^^ [rank0]:   File ""/sharedata/mdy/miniforge/lib/python3.12/sitepackages/transformer_engine/pytorch/module/linear.py"", line 419, in backward [rank0]:     ) = TransformerEngineBaseModule.grad_output_preprocess( [rank0]:         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ [rank0]:   File ""/sharedata/mdy/miniforge/lib/python3.12/sitepackages/transformer_engine/pytorch/module/base.py"", line 882, in grad_output_preprocess [rank0]:     grad_output_c, grad_output_t = fp8_cast_transpose_fused( [rank0]:                                    ^^^^^^^^^^^^^^^^^^^^^^^^^ [rank0]:   File ""/sharedata/mdy/miniforge/lib/python3.12/sitepackages/transformer_engine/pytorch/cpp_extensions/transpose.py"", line 60, in fp8_cast_transpose_fused [rank0]:     tex.fused_cast_transpose_noop( [rank0]: RuntimeError: /TransformerEngine/transformer_engine/common/transpose/../util/rtc.h:63 in function launch: CUDA Error: invalid device context ```",2025-03-22T10:13:47Z,,open,0,0,https://github.com/NVIDIA/Megatron-LM/issues/1496
