DeepSpeed,这是一个用户提出问题的issue，主要涉及DeepSpeed下ZERO3权重加载问题，可能由于权重加载问题导致出现错误提示并寻求解决方法。,https://github.com/deepspeedai/DeepSpeed/issues/5326
DeepSpeed,该issue类型为用户提出问题，主要涉及DeepSpeed中推断（Inference）相关方法的区别和最佳实践。原因可能是作者对DeepSpeed文档中的推断部分存在困惑，想了解不同方法对内存友好程度及70b参数模型的支持情况，以及针对70b llama模型的最佳推断实践。,https://github.com/deepspeedai/DeepSpeed/issues/5310
DeepSpeed,这个issue类型为用户提出问题，主要涉及的对象是DeepSpeed中的bf16_optimizer。由于初始时BF16_Optimizer执行了self.optimizer.step()，导致在训练的第一步中权重值与更新后的权重值不一致，用户提出了疑问：1. 这样的权重衰减是否有误？2. 在使用warmup LR时，该权重衰减中的学习率是使用Base LR还是warmup时的第一个LR。,https://github.com/deepspeedai/DeepSpeed/issues/5151
DeepSpeed,这是一个用户提出问题的issue，主要涉及DeepSpeed中的`ignore_unused_parameters`参数，用户在训练多模型模型过程中可能遇到了问题，怀疑该参数是否对解决问题有帮助。,https://github.com/deepspeedai/DeepSpeed/issues/4948
DeepSpeed,这个issue属于用户提出问题类型，主要涉及DeepSpeed软件包的安装和配置，用户问到是否需要配置环境变量来使用特定的构建选项。,https://github.com/deepspeedai/DeepSpeed/issues/4884
DeepSpeed,这是一个用户寻求帮助的issue，主要涉及针对MCR-DL的查询和获取指向其代码库的请求。,https://github.com/deepspeedai/DeepSpeed/issues/4751
DeepSpeed,这个issue类型是用户提出问题，主要对象是DeepSpeed V2，由于DeepSpeed V2不能使用原始模型结构，用户提出了寻求帮助的问题。,https://github.com/deepspeedai/DeepSpeed/issues/4744
DeepSpeed,这个issue属于用户提问类型，主要涉及DeepSpeed配置中关于fp16/bf16设置的含义以及是否属于纯16位训练或混合精度训练的问题。用户想了解这些设置是如何影响优化器组件和训练过程的。,https://github.com/deepspeedai/DeepSpeed/issues/4725
DeepSpeed,该issue属于用户提问类型，主要涉及DeepSpeed在梯度累积过程中是取平均还是求和的问题。用户希望DeepSpeed能够支持梯度求和的方式以适应不同GPU上token数量不同的情况。,https://github.com/deepspeedai/DeepSpeed/issues/4662
DeepSpeed,"该issue类型为用户提出问题，主要涉及DeepSpeed中的设置""profile"": true后如何找到结果，可能由于缺乏相关文档或指导而导致用户无法准确找到所需信息。",https://github.com/deepspeedai/DeepSpeed/issues/4600
DeepSpeed,这个issue类型是用户提出问题，主要涉及DeepSpeed安装问题。由于路径错误导致无法找到nvcc，用户询问如何解决这个问题。,https://github.com/deepspeedai/DeepSpeed/issues/4553
DeepSpeed,这是一个用户提出问题的issue，主要针对DeepSpeed在不同GPU上分配数据的方式进行询问。,https://github.com/deepspeedai/DeepSpeed/issues/4402
DeepSpeed,该issue属于用户提问类型，主要涉及DeepSpeed中的ZeRO和Inference版本的区别、70Bparameterllama模型的推理效率问题以及OOM错误的解决。,https://github.com/deepspeedai/DeepSpeed/issues/4234
DeepSpeed,"该issue属于用户询问问题类型，主要涉及DeepSpeed下的一个名为""ZeroQuant-V2""的代码查找问题。由于用户想要找到关于'ZeroQuantV2: Exploring Posttraining Quantization in LLMs from Comprehensive Study to Low Rank Compensation'的代码，因此提出了寻找该代码的请求。",https://github.com/deepspeedai/DeepSpeed/issues/4227
DeepSpeed,这个issue是关于用户提供帮助翻译的类型，主要涉及DeepSpeed Ulysses的中文博客翻译。,https://github.com/deepspeedai/DeepSpeed/issues/4210
DeepSpeed,这个issue类型是用户请教问题，主要涉及的对象是DeepSpeed库的文档和模型加载到GPU的问题。由于用户在加载模型到GPU时遇到内存不足的问题，希望在不加载模型到CPU的情况下，使用DeepSpeed的init_inference方法将模型加载到GPU，并咨询了关于直接加载模型到GPU、量化模型和部分权重下放等方面的问题。,https://github.com/deepspeedai/DeepSpeed/issues/4178
DeepSpeed,该issue类型为用户提出问题，主要涉及DeepSpeed中pipeline模型在使用zero_stage大于1时的限制和梯度计算重复的问题。,https://github.com/deepspeedai/DeepSpeed/issues/4164
DeepSpeed,这是一个用户询问问题的issue，主要涉及DeepSpeedExamples中的BingBertGlue示例，用户想知道在该示例中应该使用哪个checkpoint来替代模型文件。,https://github.com/deepspeedai/DeepSpeed/issues/4155
DeepSpeed,该issue类型为用户提出询问问题，询问内容主要涉及是否可以在torch_xla中使用CPU优化器。原因是XLA不包装优化器，用户想要确认是否可以在这种情况下使用CPU优化器。,https://github.com/deepspeedai/DeepSpeed/issues/4096
DeepSpeed,这是一个用户询问关于DeepSpeed加载LLAMA2模型的问题，类型是用户寻求帮助。,https://github.com/deepspeedai/DeepSpeed/issues/4074
DeepSpeed,这个issue属于问题提问类型，主要涉及的对象是DeepSpeedDataLoader，由于在`__iter__`中创建了一个dataloader并将所有数据存储在self.data中，用户询问为什么不直接迭代self.dataloader会有什么区别。,https://github.com/deepspeedai/DeepSpeed/issues/3665
DeepSpeed,"该问题是关于用户提出的一个疑问，主要涉及DeepSpeed下的一个名为""deepspeed-chat training""的功能。用户对于训练过程中数据batch的组成方式产生了疑问，认为在某个步骤中只包含了两个相同提示的样本不合理。",https://github.com/deepspeedai/DeepSpeed/issues/3558
DeepSpeed,这是一个用户就代码实现细节进行询问的issue，主要涉及DeepSpeed中的tensor parallel模块，在推断过程中的实现情况，以及关于`replace_with_kernel_inject`和`all_reduce`的疑问。,https://github.com/deepspeedai/DeepSpeed/issues/3374
DeepSpeed,这是一个用户询问类型的issue，针对DeepSpeed多节点环境下不同服务器的Python和CUDA环境是否需要一致的问题。,https://github.com/deepspeedai/DeepSpeed/issues/3321
DeepSpeed,这是一个用户提出问题的issue，主要涉及的对象是DeepSpeed的train功能。由于用户遇到了一个问题，需要寻求关于训练的帮助。,https://github.com/deepspeedai/DeepSpeed/issues/3307
DeepSpeed,这个issue类型是询问问题，主要对象是DeepSpeed的15倍加速原则。这个问题可能是由于用户想了解DeepSpeed中如何实现15倍加速而提出的。,https://github.com/deepspeedai/DeepSpeed/issues/3225
DeepSpeed,这是一个用户提出问题的issue，主要涉及DeepSpeed中的pipeline模型，用户想知道当num_state大于1时，是否需要每次迭代都使用相同的输入大小。,https://github.com/deepspeedai/DeepSpeed/issues/3143
DeepSpeed,这是一个用户提出疑问的issue，主要涉及DeepSpeed的pipeline engine中关于micro-batch加载的问题，用户想了解为何在最后阶段还需要加载microbatch。,https://github.com/deepspeedai/DeepSpeed/issues/3055
DeepSpeed,这是一个用户询问如何在DeepSpeed中使用多个节点以Docker环境启动作业的问题，源于用户想要在两个节点上同时运行ds_pretrain_gpt2zero3.sh脚本但遇到了错误。,https://github.com/deepspeedai/DeepSpeed/issues/2920
DeepSpeed,该问题类型为用户提出问题（Question），主要涉及 DeepSpeed 框架中使用 Vision Transformer 模型训练时 GPU 内存使用情况。可能原因是模型规模或 GPU 数量导致类似的内存使用，用户想了解在何种规模下应该能够观察到差异。,https://github.com/deepspeedai/DeepSpeed/issues/2787
DeepSpeed,这是一个用户提出问题的类型，主要涉及的对象是DeepSpeed Inference论文中关于通讯优化的内容。这个问题是由于用户对论文中关于奇数号GPU和偶数号GPU处理不同层的激活函数这一部分感到困惑，希望能得到更多细节和示例以及相关代码文件。,https://github.com/deepspeedai/DeepSpeed/issues/2751
DeepSpeed,这个issue属于用户提出问题，主要涉及DeepSpeedDiffusersAttentionFunction中的操作pad_transform_fp16，用户请求获得纯PyTorch版本的对应操作。,https://github.com/deepspeedai/DeepSpeed/issues/2710
DeepSpeed,这是一个用户询问类型的issue，主要涉及DeepSpeed中Flan-T5模型的`injection_policy`使用问题，用户想了解如何找出正确的`injection_policy`以及验证其是否正确。,https://github.com/deepspeedai/DeepSpeed/issues/2689
DeepSpeed,这是一个用户寻求帮助的问题，主要涉及如何在 Docker 容器中训练机器学习模型的使用问题。由于缺乏关于使用 dockerized 程序或库进行开发其他应用的信息，用户试图了解如何在 IDE 中导入 DeepSpeed Docker 容器并使用其功能。,https://github.com/deepspeedai/DeepSpeed/issues/2568
DeepSpeed,这是一个关于需要帮助的问题类型的issue，主要涉及DeepSpeed中的CUDA图支持及模型并行情况，用户询问为何在模型并行情况下不能使用CUDA图以及导致程序中断的原因。,https://github.com/deepspeedai/DeepSpeed/issues/2456
DeepSpeed,该issue属于用户提出问题类型，主要涉及DeepSpeed中Pipeline layerization的实现方式和无法对涉及多次传递结果的操作进行描述，用户想知道如何在层描述中参考先前的结果，同时也提到TiedLayer的不清楚解释和文档问题。,https://github.com/deepspeedai/DeepSpeed/issues/2435
DeepSpeed,这是一个关于使用DeepSpeed中PipelineModule和LayerSpec在CIFAR10训练中遇到问题的用户提问，属于问题疑惑类。主要涉及对象是对DeepSpeed的使用和理解。由于对LayerSpec如何配置以及在forward函数中如何指定特殊操作的理解不清，导致在调用`deepspeed_initialize`时出现问题。,https://github.com/deepspeedai/DeepSpeed/issues/2388
DeepSpeed,这是一个用户提问的类型问题，涉及的主要对象是DeepSpeed的overlap_comm功能。由于在阶段1中，overlap_comm和contiguous grads在深度加速库中被忽略和无效，因此用户询问为什么不能在此阶段使用overlap_comm以减少更多的延迟。,https://github.com/deepspeedai/DeepSpeed/issues/2295
DeepSpeed,这是一个用户询问问题类型的issue，主要涉及对DeepSpeed中压缩功能（zero_quant方法）中使用Conv1D模型需要转换为Linear的疑问。,https://github.com/deepspeedai/DeepSpeed/issues/2294
DeepSpeed,这是一个用户提出问题的issue，主要是关于如何在DeepSpeed中进行多节点推理，原因可能是找到的示例只涉及多节点训练，用户寻求关于多节点推理的指导。,https://github.com/deepspeedai/DeepSpeed/issues/2112
DeepSpeed,这个issue是询问关于在DeepSpeed中使用NVMe SSD的性能评估，属于需求提出类型问题。用户关注在NVMe SSD上使用DeepSpeed是否有对应的性能评估数据。,https://github.com/deepspeedai/DeepSpeed/issues/2033
DeepSpeed,这是一个用户提出问题的issue，涉及的主要对象是DeepSpeed的初始化过程与类似GNN模型结构的适配问题。导致问题的原因是模型引擎和代码风格与用户的实际使用场景不匹配。,https://github.com/deepspeedai/DeepSpeed/issues/2029
DeepSpeed,这是一个用户询问问题的issue，主要涉及SparseSelfAttention中key_padding_mask的使用。询问是在SparseSelfAttention中如何使用key_padding_mask来避免在local attention中参与某些attend keys。,https://github.com/deepspeedai/DeepSpeed/issues/1993
DeepSpeed,这是一个用户提出问题的issue，主要涉及DeepSpeed初始化状态的检查，由于最新版本删除了`deepspeed.utils.is_initialized`函数，用户询问如何现在检查DeepSpeed是否已经初始化，以便在torch和DeepSpeed的激活检查点功能之间做出编程选择。,https://github.com/deepspeedai/DeepSpeed/issues/1870
DeepSpeed,该问题为用户询问是否可以使用 DeepSpeed 推断 fairseq 训练的 GPT 模型。,https://github.com/deepspeedai/DeepSpeed/issues/1824
DeepSpeed,这个issue是关于DeepSpeed-Inference的问题询问类型，在探讨在特定条件下DeepSpeed-Inference功能是否适用于非标准HuggingFacestyle transformer等问题。,https://github.com/deepspeedai/DeepSpeed/issues/1610
DeepSpeed,这是一个用户请教问题类型的issue，主要涉及DeepSpeed下的使用PyCharm和其调试器功能训练模型的相关问题。用户想了解是否可以使用PyCharm和其Debugger功能训练带有DeepSpeed优化器的模型。,https://github.com/deepspeedai/DeepSpeed/issues/1586
DeepSpeed,这是一个用户提出问题的类型，主要涉及了ZeRO-Infinity论文中关于Equation (5)的疑问。用户提出这个问题是因为对Equation (5)中的一些细节有疑惑，希望获得更详细的解释。,https://github.com/deepspeedai/DeepSpeed/issues/1551
DeepSpeed,"这是一个用户询问问题类型的issue，主要涉及DeepSpeed中的两个kernel函数""launch_attn_softmax_backward_v2""和""launch_attn_softmax_backward""之间的区别。用户询问这两个kernel函数之间的具体差异是什么。",https://github.com/deepspeedai/DeepSpeed/issues/1413
DeepSpeed,这是一个用户提出疑问的类型，主要关注DeepSpeed中的zero和optimizer offload功能间的依赖关系。根据用户描述可能是在深入了解为什么开启 optimizer offload 必须同时开启 zero 的不同阶段时遇到了疑问。,https://github.com/deepspeedai/DeepSpeed/issues/1403
DeepSpeed,这是一个用户请教问题的类型，涉及DeepSpeed中加载通过管道模型训练得到的检查点文件进行推理的问题，用户寻求帮助以实现最佳性能。,https://github.com/deepspeedai/DeepSpeed/issues/1379
DeepSpeed,"该issue类型是用户提问，主要涉及如何使用Python执行脚本，导致了用户想要了解如何转换使用命令""deepspeed my_script.py""运行的脚本到直接使用""python my_script.py""执行。",https://github.com/deepspeedai/DeepSpeed/issues/1320
DeepSpeed,这是一个用户请教问题的issue，主要涉及DeepSpeed Inference在C++中的运行问题，用户想了解如何在C++中运行DeepSpeed Inference，并询问是否将init_inference()生成的模型转换为TorchScript是有效的方法。,https://github.com/deepspeedai/DeepSpeed/issues/1319
DeepSpeed,这是一个关于ZeRO-Infinity论文的提问类型的issue，主要涉及内容是关于为什么优化器状态要包括FP32梯度，问题可能由于作者对梯度计算和参数更新使用的数据类型之间的差异产生疑惑而提出。,https://github.com/deepspeedai/DeepSpeed/issues/1245
DeepSpeed,这是一个用户询问类型的issue，主要涉及到DeepSpeed下的模型加载和推理过程中可能需要的文件。用户在finetuning后发现一些额外的文件，想知道这些文件是否只用于训练或者推理中也需要。,https://github.com/deepspeedai/DeepSpeed/issues/1196
DeepSpeed,这是一个用户提出问题类型的issue，主要对象是DeepSpeed中的bucket处理机制。用户询问由于Autograd引擎的并行图执行特性，导致不同进程梯度准备顺序不一致，想要了解DeepSpeed是如何处理bucket来保证严格的AllReduce顺序的。,https://github.com/deepspeedai/DeepSpeed/issues/1186
DeepSpeed,这是一个关于实现细节的疑问，主要涉及DeepSpeed中Stage 3的实现。由于未在Nvidia工具Nsight System的时间轴中看到nccl reducescatter核心，用户想了解为什么实现没有使用broadcast和reduce-scatter。,https://github.com/deepspeedai/DeepSpeed/issues/1173
DeepSpeed,这个issue属于询问类问题，涉及的主要对象是DeepSpeed中的模型并行性实现，主要问题是关于推断引擎中的模型并行实现的具体细节以及参数广播的机制。,https://github.com/deepspeedai/DeepSpeed/issues/1161
DeepSpeed,这是一个用户询问问题的issue，主要涉及DeepSpeed中的activation checkpointing以及配置中的mpu_参数。用户在尝试在模型训练中集成zero offload和activation checkpointing时遇到问题，他想知道如何处理mpu_参数以实现所需的功能。,https://github.com/deepspeedai/DeepSpeed/issues/1080
DeepSpeed,这是用户询问如何在DeepSpeed中使用torch.save()来保存模型参数的问题。,https://github.com/deepspeedai/DeepSpeed/issues/1054
DeepSpeed,这是一个用户询问问题的issue， 主要涉及对象是DeepSpeed中的nn Linear patching模块。通过这个问题可以推测用户想要了解如何在特定模块中禁用nn Linear patching功能。,https://github.com/deepspeedai/DeepSpeed/issues/975
DeepSpeed,这是一个用户提出问题的类型的issue，主要涉及到DeepSpeed中的外部参数（external parameters）。由于外部参数没有注册，可能导致代码在处理模型时出现问题，用户担心是否会收到警告，模型会默默失败，或者在参数错误分区时可能导致崩溃。,https://github.com/deepspeedai/DeepSpeed/issues/930
DeepSpeed,该issue属于用户提出问题类型，主要涉及DeepSpeed的pipeline源代码中关于梯度累积阶段和管道阶段之间的关系的疑惑，请求详细描述。由于用户对代码中梯度累积阶段和管道阶段的关系感到困惑，需要进一步的解释和澄清。,https://github.com/deepspeedai/DeepSpeed/issues/808
DeepSpeed,该issue类型为用户请教问题，主要涉及DeepSpeed中的pipeline parallelism机制，由于用户对其操作机制不够清楚，提出了寻求详细描述的请求。,https://github.com/deepspeedai/DeepSpeed/issues/794
DeepSpeed,该issue类型为比较和咨询，主要涉及DeepSpeed、Megatron和FairScale三个库的pipeline parallelism实现比较。用户希望了解它们之间的差异、性能评估和进一步研究方向。,https://github.com/deepspeedai/DeepSpeed/issues/784
DeepSpeed,这是一个用户询问问题类型的issue，主要涉及DeepSpeed如何在Azure计算集群上进行训练调度。这个问题是因为用户想要在Azure计算集群上使用DeepSpeed进行训练，但由于数据量巨大，需要一些关于如何在Azure计算集群上启动DeepSpeed的指导。,https://github.com/deepspeedai/DeepSpeed/issues/759
DeepSpeed,这是一个用户询问如何在DeepSpeed命令中启用pdb调试工具的问题，涉及对象为调试功能的启用方式及在PyCharm中的设置。这个问题可能是由于DeepSpeed命令不支持直接启用pdb或用户不清楚如何在DeepSpeed环境中使用pdb而导致的。,https://github.com/deepspeedai/DeepSpeed/issues/703
DeepSpeed,这是一个用户询问问题的类型，用户关注的主要对象是 DeepSpeed optimizer，由于用户想要了解如何从 DeepSpeed optimizer 中获取当前的学习率。,https://github.com/deepspeedai/DeepSpeed/issues/702
DeepSpeed,这是一个用户提出问题的类型的issue，主要涉及DeepSpeed下的Pipeline文档中的一些疑问。原因可能是文档中一些表述不清晰或者缺少示例导致用户困惑。,https://github.com/deepspeedai/DeepSpeed/issues/659
DeepSpeed,这是一个用户询问问题类型的issue，主要涉及到DeepSpeed在使用多个InfiniBand卡进行多GPU通信时的支持问题。由于用户想要了解如何使用DeepSpeed支持在一个节点上使用多个InfiniBand卡进行训练，可能是由于需要提高训练性能或者优化分布式训练设置。,https://github.com/deepspeedai/DeepSpeed/issues/658
DeepSpeed,这是一个用户询问问题的类型的issue，主要涉及的对象是DeepSpeed软件。用户因为想要在没有CUDA的环境下安装DeepSpeed而提出了问题。,https://github.com/deepspeedai/DeepSpeed/issues/609
DeepSpeed,这是一个用户提出问题的issue，主要涉及DeepSpeed中的'partition_activations'参数。用户困惑于该参数在配置文件的'activation_checkpointing'部分中的作用，以及当启用'partition_activations'时，DeepSpeed会如何处理输入张量。,https://github.com/deepspeedai/DeepSpeed/issues/580
DeepSpeed,这是一个用户提出问题的issue，主要涉及DeepSpeed的OneBitAdam在TCP/eth网络环境下的使用问题。用户询问是否支持这种配置，并请求有关如何在此类网络上启用OneBitAdam的详细信息。,https://github.com/deepspeedai/DeepSpeed/issues/575
DeepSpeed,这是一个提出疑问的问题类型的issue，主要涉及DeepSpeed中block sparse attention的定义，用户想了解不同`attention`选项对token之间的影响。,https://github.com/deepspeedai/DeepSpeed/issues/519
DeepSpeed,这是一个用户询问问题类型的issue，主要涉及DeepSpeed中的transformer cuda kernel的hidden_dim约束问题。用户想知道为什么存在这种约束以及是否有计划支持任意维度，以及如何使`hidden_dim=4096`或`8192`起作用。,https://github.com/deepspeedai/DeepSpeed/issues/491
DeepSpeed,该issue类型是用户提出问题，主要涉及对象是对Invertible Softmax实现的搜索和理解，用户提出了关于在DeepSpeed中查找可逆Softmax实现的问题。,https://github.com/deepspeedai/DeepSpeed/issues/229
DeepSpeed,这是一个用户寻求帮助的issue，主要涉及DeepSpeed在本地容器中分布式运行的问题。原因可能是在进行分布式运行时出现了错误。,https://github.com/deepspeedai/DeepSpeed/issues/174
DeepSpeed,该issue类型是用户询问问题，涉及的主要对象是DeepSpeed是否支持torch 1.3.1版本。,https://github.com/deepspeedai/DeepSpeed/issues/172
DeepSpeed,这个issue类型是用户提出问题，主要涉及的对象是DeepSpeed的ZeRO optimizer实现。造成这个问题的原因可能是用户在阅读DeepSpeed源代码时遇到了某些理解困难的部分，希望从社区获得帮助理解DeepSpeed的实现。,https://github.com/deepspeedai/DeepSpeed/issues/169
DeepSpeed,这是一个用户询问问题的类型，询问了在单个GPU上使用DeepSpeed库是否能获得优化效果。,https://github.com/deepspeedai/DeepSpeed/issues/64
DeepSpeed,这是一个用户提出问题的issue，主要涉及DeepSpeed库中关于训练数据加载和批处理大小设置的问题。,https://github.com/deepspeedai/DeepSpeed/issues/62
Megatron-LM,这是一个提出问题的类型，主要涉及路由缩放因子设置，问询如何确定,https://github.com/NVIDIA/Megatron-LM/issues/1504
Megatron-LM,这是一个询问类型的issue，主要涉及Megatron-LM中forward和backward passes的时间比较，用户想了解为何forward pass时间略长的问题。,https://github.com/NVIDIA/Megatron-LM/issues/1488
Megatron-LM,这是一个关于用户提问的问题，主要涉及在Megatron框架下如何使用训练好的模型进行推断。由于用户想了解如何更轻松地设置一个模型，提出了关于提供JSON文件来描述模型结构的建议。,https://github.com/NVIDIA/Megatron-LM/issues/1479
Megatron-LM,这是一个用户提出疑问的类型问题，主要涉及MegatronLM中的`use_shared_expert_gate`参数参考的来源，用户想了解该参数来源的原因。,https://github.com/NVIDIA/Megatron-LM/issues/1467
Megatron-LM,这个issue是一个问题提问，涉及主要对象是Megatron-LM中的训练速度。用户询问由于何种原因导致使用DeepEP时训练速度比传统all-to-all方法慢的现象，并寻求其他测试结果作为参考。,https://github.com/NVIDIA/Megatron-LM/issues/1456
Megatron-LM,这是一个用户提出问题的issue，主要涉及到如何在Megatron-LM中保存和加载检查点，以及如何在训练中从上次的检查点继续进行。问题由于参数不匹配导致了错误。,https://github.com/NVIDIA/Megatron-LM/issues/1449
Megatron-LM,该issue为用户的疑问类型，涉及主要对象为`torch.distributed.ring_exchange()`和`batch_isend_irecv`，用户想了解这两者的区别以决定是否值得自行实现。,https://github.com/NVIDIA/Megatron-LM/issues/1443
Megatron-LM,这是一个问题询问类型的issue，主要涉及Megatron框架中添加自定义Transformer块的问题。导致出现问题的原因可能是在创建独立单层Transformer块时，与checkpointing或分布式训练发生了干扰。,https://github.com/NVIDIA/Megatron-LM/issues/1436
Megatron-LM,这个issue属于用户提出的疑问类型，主要涉及到Megatron-LM中的moe_utils.py文件。由于代码中在不同地方处理了'probs_for_aux_loss'和'routing_map'，用户质疑为什么不在'sequence_load_balancing_loss_func'函数中也对'routing_map'进行gather操作。,https://github.com/NVIDIA/Megatron-LM/issues/1406
Megatron-LM,这是一个用户提问类型的issue，主要涉及 MegatronLM 中 MAMBA2 的支持问题。用户询问由于当前主分支不支持 MAMBA2，想知道代码移动至何处以及哪个分支现在支持。,https://github.com/NVIDIA/Megatron-LM/issues/1395
Megatron-LM,该issue类型为用户请教问题，主要涉及对象为如何在单机上使用8片A100 GPU训练internlm/internlm220b模型，可能由于用户对MegatronLM的使用流程不熟悉而需要帮助。,https://github.com/NVIDIA/Megatron-LM/issues/1364
Megatron-LM,这个issue类型是用户提出问题，主要对象是训练节点的崩溃，用户想知道如何恢复数据集并继续训练。,https://github.com/NVIDIA/Megatron-LM/issues/1343
Megatron-LM,该issue是一个关于提出问题的类型，主要涉及在Megatron-LM中实现具有非相同专家结构的并行计算问题。用户提出了实现有效的梯度计算和同步以及有效的alltoall通信的困惑，并寻求相关示例。,https://github.com/NVIDIA/Megatron-LM/issues/1342
Megatron-LM,这是一个用户提出问题的issue，主要对象是`GPTDataset`，可能由于最后一个epoch数据分布不同导致训练损失急剧下降。,https://github.com/NVIDIA/Megatron-LM/issues/1328
Megatron-LM,这个issue类型是用户提出问题，涉及到如何将torch_dist格式的checkpoint转换为torch格式的问题。由于缺少添加saver和loader的步骤，导致出现了退出的问题。,https://github.com/NVIDIA/Megatron-LM/issues/1317
Megatron-LM,这是一个用户提出问题（Question）类型的issue，主要涉及Megatron-LM中Llama 3 70B模型在使用2x8 80GB GPUs过程中遇到OOM错误的问题，用户寻求关于参数配置和详细信息的帮助。,https://github.com/NVIDIA/Megatron-LM/issues/1308
Megatron-LM,这个issue属于用户提出问题类型，主要涉及Megatron-LM中recompute activations导致OOM问题，用户在backward过程中遇到内存耗尽的症状。,https://github.com/NVIDIA/Megatron-LM/issues/1300
Megatron-LM,该issue属于用户提问类型，主要涉及Megatron-LM中的`deepseekv2`是否与当前代码兼容的问题。用户想知道当前的代码在没有`first_k_dense_replace`的情况下是否完全兼容`deepseekv2`中的moe + multilatent attention功能。,https://github.com/NVIDIA/Megatron-LM/issues/1295
Megatron-LM,这是一个用户询问问题的类型，主要涉及MegatronLM中的分布式优化器中是否支持SGD以及相关的实现细节。原因是用户想要了解为什么有相关的assert语句以及如何支持SGD。,https://github.com/NVIDIA/Megatron-LM/issues/1287
Megatron-LM,这个issue是关于一个问题的提问，主要涉及到Megatron-LM中模型参数和优化器状态的存储以及需要存储两份模型参数的原因。,https://github.com/NVIDIA/Megatron-LM/issues/1283
Megatron-LM,这是一个用户提出问题的issue，涉及到MegatronLM中的moe_expert_capacity_factor参数的限制问题，用户想知道为什么只能在'alltoall'或'alltoall_seq'模式下使用该参数。,https://github.com/NVIDIA/Megatron-LM/issues/1277
Megatron-LM,这是一个关于技术问题的用户提问，涉及如何在不同并行配置中加载保存的检查点，主要涉及Megatron-LM。由于一些冲突的文档陈述和尝试失败，用户想要示例来展示这一功能。,https://github.com/NVIDIA/Megatron-LM/issues/1232
Megatron-LM,这是一个用户提出问题的issue，主要涉及Megatron-LM中的数据集创建逻辑是否正确，用户对于是否需要为TP组中的中间层的rank 0构建数据集感到困惑。,https://github.com/NVIDIA/Megatron-LM/issues/1227
Megatron-LM,这个issue属于用户提出问题的类型，主要对象是如何设置使用Megatron-LM进行fp8训练。用户之所以提出这个问题，可能是因为他想了解如何在Megatron-LM中进行fp8精度的训练。,https://github.com/NVIDIA/Megatron-LM/issues/1210
Megatron-LM,该issue为用户提出疑问类型，涉及到训练数据的分布和广播，问题源于对于处理数据加载和广播的逻辑混淆造成困惑。,https://github.com/NVIDIA/Megatron-LM/issues/1196
Megatron-LM,这是一个用户请教问题，关于Megatron-LM中TikTokenizer的两种不同tiktoken模式的解释。,https://github.com/NVIDIA/Megatron-LM/issues/1147
Megatron-LM,这个issue是一个用户提问类型，涉及的主要对象为安装autoresume SDK。用户询问是否有可能安装autoresume SDK，因为找不到`userlib`这个Python库，导致无法导入AutoResume。,https://github.com/NVIDIA/Megatron-LM/issues/1133
